"id","state","process","createdAt","lastTransition","lastTransitionedAt","lineItems","payIns","payOuts","protectedData","booking_id","customer_id","listing_id","provider_id","transitions"
"5f259162-03af-4276-8b5e-1504d4d9b927","enquiry","mygoldencloset/beta","2020-08-01 15:59:30.257+00","transition/enquire","2020-08-01 15:59:30.273+00","[]","[]","[]","{}",NULL,"5f2590f0-6229-44f0-a322-a35f3daabe7d","5d0ca2ca-e979-4c79-b22f-c3120453a7bd","5d0ca1bc-146f-44a6-bd34-ded8a30bad1a","[]"
"5f259182-289b-4648-bf79-74cd91594e4d","canceled","mygoldencloset/beta","2020-08-01 16:00:02.728+00","transition/cancel","2020-08-19 14:11:47.997+00","[{""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 30.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 30.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/customer-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": 2.25, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 30.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": 7.5, ""sortPosition"": 2}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -2.25, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 30.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": -7.5, ""sortPosition"": 3}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -3.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 30.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -10.0, ""sortPosition"": 4}, {""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": -1, ""reversal"": true, ""lineTotal"": {""amount"": -30.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 30.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 5}, {""code"": ""line-item/customer-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": true, ""lineTotal"": {""amount"": -2.25, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 30.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": -7.5, ""sortPosition"": 5}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": true, ""lineTotal"": {""amount"": 2.25, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 30.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": 7.5, ""sortPosition"": 5}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": true, ""lineTotal"": {""amount"": 3.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 30.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": 10.0, ""sortPosition"": 5}]","[{""id"": ""5f32f037-e1c3-477e-a6a8-3ff13a87d011"", ""type"": ""payment.type/in"", ""state"": ""payment.in/refunded"", ""amount"": {""amount"": 30.0, ""currency"": ""EUR""}, ""stripeChargeId"": ""ch_1HF34PDbOMDj88Wuq9DyjvfZ"", ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1HF34NDbOMDj88WuoNvUnVnM""}]","[{""id"": ""5f32f037-3e9a-447b-b15e-549fbb2d74bf"", ""type"": ""payment.type/out"", ""state"": ""payment.out/cancelled"", ""amount"": {""amount"": 27.0, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": null, ""convertedAmount"": {""amount"": 27.0, ""currency"": ""EUR""}, ""stripeTransferId"": ""tr_1HF6NZDbOMDj88WuYAm2eMWv"", ""stripeBalanceTxId"": ""txn_1HF6NZDbOMDj88WuFFU9Xw3s"", ""stripePaymentIntentId"": null}]","{}","5f32f037-b2cf-4101-ab2b-f0385b9a1643","5f2590f0-6229-44f0-a322-a35f3daabe7d","5d7642f4-7d60-4989-9190-a2cc1d3cfd43","5d764202-169d-4280-8cf8-b9c6cc7daa7a","[]"
"5f259aad-6f1f-42ac-8650-c6c65fcb203f","payment-expired","mygoldencloset/beta","2020-08-01 16:39:09.35+00","transition/expire-payment","2020-08-01 16:54:15.725+00","[{""code"": ""line-item/shipping"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 8.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 8.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 20.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 20.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 2}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -2.8, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 28.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -10.0, ""sortPosition"": 3}, {""code"": ""line-item/shipping"", ""seats"": null, ""units"": null, ""quantity"": -1, ""reversal"": true, ""lineTotal"": {""amount"": -8.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 8.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 4}, {""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": -1, ""reversal"": true, ""lineTotal"": {""amount"": -20.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 20.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 4}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": true, ""lineTotal"": {""amount"": 2.8, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 28.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": 10.0, ""sortPosition"": 4}]","[{""id"": ""5f259aad-4a3d-4af5-b813-a75f59fafdb1"", ""type"": ""payment.type/in"", ""state"": ""payment.in/released"", ""amount"": {""amount"": 28.0, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1HBNjlDbOMDj88WuMoBGO5Aj""}]","[{""id"": ""5f259aad-286e-4cfb-a44c-fc5db37fcb85"", ""type"": ""payment.type/out"", ""state"": ""payment.out/cancelled"", ""amount"": {""amount"": 25.2, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": null}]","{}","5f259aad-b1fc-4124-8f66-6afabb9d1d03","5f259a9a-9a3c-44f7-a332-c99fccbf249b","5efb114c-bef0-41a6-8dc2-425b68ff177e","5e877516-5014-4124-82aa-7185c19739ac","[]"
"5f25a4eb-bd9b-4049-8939-7eb634b1850a","enquiry","mygoldencloset/beta","2020-08-01 17:22:51.688+00","transition/enquire","2020-08-01 17:22:51.703+00","[]","[]","[]","{}",NULL,"5ebc08d8-4a9c-45ab-a751-78d12ddcb42e","5e68e0e7-f6fb-4e50-a538-299f74871625","5e68dd8f-cb3b-4c7a-824c-b22007b75f7a","[]"
"5f25d037-7cb3-4201-be3b-0c052e2f1d0e","enquiry","mygoldencloset/beta","2020-08-01 20:27:35.766+00","transition/enquire","2020-08-01 20:27:35.782+00","[]","[]","[]","{}",NULL,"5f25d003-efde-4af5-98e0-c3be9d9cc82a","5d00b818-a3ce-47e3-923d-9c26074d26dc","5d00b220-2ed7-4692-93d9-4b68ee956c90","[]"
"5f267d4a-2ac1-43f2-bb64-26bb94fe23c4","reviewed","mygoldencloset/beta","2020-08-02 08:46:02.614+00","transition/expire-review-period","2020-08-10 00:00:33.349+00","[{""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 10.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 10.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -1.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 10.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -10.0, ""sortPosition"": 2}]","[{""id"": ""5f267d4a-0afa-4a54-8648-9f132b1c0362"", ""type"": ""payment.type/in"", ""state"": ""payment.in/paid"", ""amount"": {""amount"": 10.0, ""currency"": ""EUR""}, ""stripeChargeId"": ""ch_1HBcpVDbOMDj88WuKSaL2ldz"", ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1HBcpTDbOMDj88WukHw5cWDJ""}]","[{""id"": ""5f267d4a-3dc0-45a7-af10-a1fa2ce2ca1a"", ""type"": ""payment.type/out"", ""state"": ""payment.out/paid"", ""amount"": {""amount"": 9.0, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": ""po_1HEOTTECA43r9VmvRoDQwicD"", ""convertedAmount"": {""amount"": 9.0, ""currency"": ""EUR""}, ""stripeTransferId"": ""tr_1HBcqSDbOMDj88WuzWn0nR7I"", ""stripeBalanceTxId"": ""txn_1HBcqSDbOMDj88WuUmLs6SBH"", ""stripePaymentIntentId"": null}]","{}","5f267d4a-4bd3-42a8-bf4d-c13265e6b0c6","5f267d1f-decd-4099-90de-b8d1ae413011","5d85e13f-8774-4fe3-b11a-35e35e0a2e23","5ce2d5f9-85f1-4403-9bf2-b55149f6d58b","[]"
"5f26ec27-d649-469e-ade7-1f3f8462ac8a","enquiry","mygoldencloset/beta","2020-08-02 16:39:03.909+00","transition/enquire","2020-08-02 16:39:03.923+00","[]","[]","[]","{}",NULL,"5f26eb02-1842-472b-8e75-32996d96d4aa","5ed0fe26-2c2e-4303-8516-b2eaf241f624","5d1722f9-d4aa-4dda-a913-c5fb49acbba1","[]"
"5f26ece9-b170-4e87-b6b6-69322fe06ef2","enquiry","mygoldencloset/beta","2020-08-02 16:42:17.497+00","transition/enquire","2020-08-02 16:42:17.529+00","[]","[]","[]","{}",NULL,"5f26eb02-1842-472b-8e75-32996d96d4aa","5ed0fe26-2c2e-4303-8516-b2eaf241f624","5d1722f9-d4aa-4dda-a913-c5fb49acbba1","[]"
"5f26f8c6-0626-4d1c-8ac2-d9054823b9b3","enquiry","mygoldencloset/beta","2020-08-02 17:32:54.451+00","transition/enquire","2020-08-02 17:32:54.468+00","[]","[]","[]","{}",NULL,"5ceaa635-6e1a-4eb8-9d9d-7a7e78266e9d","5f1c14f2-3c2a-4b50-835d-dd04d4dea8cf","5cacd8ea-47e7-4223-8a58-fae6226ea572","[]"
"5f279762-8f45-4dd8-bd1a-5320abe24803","delivered","mygoldencloset/beta","2021-06-16 18:10:11.276378+00","transition/complete","2021-06-29 11:22:52.485275+00","[{""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 20.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 20.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/customer-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": 1.5, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 20.0, ""currency"": ""EUR""}, ""includeFor"": [""customer""], ""percentage"": 7.5, ""sortPosition"": 1}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -1.5, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 20.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -7.5, ""sortPosition"": 1}, {""code"": ""line-item/frais-de-port"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 4.5, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 4.5, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}]","[{""id"": ""fb503ff9-6848-4484-a4f3-0df8e8418fb1"", ""type"": ""payment.type/in"", ""state"": ""payment.in/paid"", ""amount"": {""amount"": 26.0, ""currency"": ""EUR""}, ""stripeChargeId"": ""ch_1J3J8wDbOMDj88WuC3VmLrcO"", ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1J3J8uDbOMDj88WuDFnWjc8Q""}]","[{""id"": ""463e049c-85f0-4fd5-b6ff-5149dd7cc812"", ""type"": ""payment.type/out"", ""state"": ""payment.out/success"", ""amount"": {""amount"": 23.0, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": null, ""convertedAmount"": {""amount"": 23.0, ""currency"": ""EUR""}, ""stripeTransferId"": ""tr_1J7f1jDbOMDj88WuG6U80D6x"", ""stripeBalanceTxId"": ""txn_1J7f1jDbOMDj88WuQQwJcnWb"", ""stripePaymentIntentId"": ""pi_1J3J8uDbOMDj88WuDFnWjc8Q""}]","{""~:stripePaymentIntents"": {""~:default"": {""~:stripePaymentIntentId"": ""pi_1J3J8uDbOMDj88WuDFnWjc8Q"", ""~:stripePaymentIntentClientSecret"": ""pi_1J3J8uDbOMDj88WuDFnWjc8Q_secret_q0ltWkfUgvYO9WxmIeuYff1jb""}}}","09897325-3151-4c40-83ff-2c7d6b3e0ca3","44c19d24-e000-4a93-9069-e3ca144be404","8f89f8b9-53d2-4f6c-944b-e952cf67fddf","5c9de59b-bbcc-4843-bade-4ed60a5a0261","[{""~:by"": ""~:customer"", ""~:createdAt"": ""~t2021-06-16T18:10:11.276+00:00"", ""~:transition"": ""transition/enquire""}, {""~:by"": ""~:customer"", ""~:createdAt"": ""~t2021-06-17T11:12:17.014+00:00"", ""~:transition"": ""transition/request-payment-after-enquiry""}, {""~:by"": ""~:system"", ""~:createdAt"": ""~t2021-06-17T11:12:20.598+00:00"", ""~:transition"": ""transition/confirm-payment""}, {""~:by"": ""~:provider"", ""~:createdAt"": ""~t2021-06-17T12:01:26.563+00:00"", ""~:transition"": ""transition/accept""}, {""~:by"": ""~:system"", ""~:createdAt"": ""~t2021-06-29T11:22:52.485+00:00"", ""~:transition"": ""transition/complete""}]"
"5f27b2d9-af5b-4076-88be-18c54fa3b882","payment-expired","mygoldencloset/beta","2020-08-03 06:46:49.734+00","transition/expire-payment","2020-08-03 07:01:54.922+00","[{""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 25.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 25.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/customer-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": 2.5, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 25.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": 10, ""sortPosition"": 2}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": 0.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 25.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": 0.0001, ""sortPosition"": 3}, {""code"": ""line-item/frais-de-port"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 0.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 0.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 4}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -2.75, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 27.5, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -10.0, ""sortPosition"": 5}, {""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": -1, ""reversal"": true, ""lineTotal"": {""amount"": -25.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 25.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 6}, {""code"": ""line-item/customer-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": true, ""lineTotal"": {""amount"": -2.5, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 25.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": -10, ""sortPosition"": 6}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": true, ""lineTotal"": {""amount"": 0.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 25.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": -0.0001, ""sortPosition"": 6}, {""code"": ""line-item/frais-de-port"", ""seats"": null, ""units"": null, ""quantity"": -1, ""reversal"": true, ""lineTotal"": {""amount"": 0.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 0.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 6}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": true, ""lineTotal"": {""amount"": 2.75, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 27.5, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": 10.0, ""sortPosition"": 6}]","[{""id"": ""5f27b2d9-04e9-4cce-89c7-000f1a9582e0"", ""type"": ""payment.type/in"", ""state"": ""payment.in/released"", ""amount"": {""amount"": 27.5, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1HBxReDbOMDj88Wu2EAi9F5w""}]","[{""id"": ""5f27b2d9-fee8-4a68-9615-385f452c9f62"", ""type"": ""payment.type/out"", ""state"": ""payment.out/cancelled"", ""amount"": {""amount"": 24.75, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": null}]","{}","5f27b2d9-a158-4032-bb14-edd6773a63a2","5f27b0e3-28e1-4348-a239-fb4d2b4057c4","5e68e0e7-f6fb-4e50-a538-299f74871625","5e68dd8f-cb3b-4c7a-824c-b22007b75f7a","[]"
"5f27bfe3-d032-49ca-8d8f-b04d1df52505","enquiry","mygoldencloset/beta","2020-08-03 07:42:27.541+00","transition/enquire","2020-08-03 07:42:27.558+00","[]","[]","[]","{}",NULL,"5c9de59b-bbcc-4843-bade-4ed60a5a0261","5f23eace-c2ec-4a9a-8d25-a8ff8ccf8e0d","5f23ea0a-5a7d-4222-99aa-ec855ab2d18f","[]"
"5f27c15d-3ddf-4234-8c64-206344d299f1","reviewed","mygoldencloset/beta","2020-08-03 07:48:45.384+00","transition/expire-review-period","2020-08-22 00:00:15.838+00","[{""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 5.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 5.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/customer-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": 0.5, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 5.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": 10, ""sortPosition"": 2}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": 0.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 5.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": 0.0001, ""sortPosition"": 3}, {""code"": ""line-item/frais-de-port"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 0.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 0.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 4}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -0.55, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 5.5, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -10.0, ""sortPosition"": 5}]","[{""id"": ""5f27c15d-fc2b-4a29-8e65-7b08346f32b1"", ""type"": ""payment.type/in"", ""state"": ""payment.in/paid"", ""amount"": {""amount"": 5.5, ""currency"": ""EUR""}, ""stripeChargeId"": ""ch_1HByPcDbOMDj88WuuLnWCos9"", ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1HByPaDbOMDj88WuX22po6ve""}]","[{""id"": ""5f27c15d-cca7-472d-b978-a829c3637fb3"", ""type"": ""payment.type/out"", ""state"": ""payment.out/paid"", ""amount"": {""amount"": 4.95, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": ""po_1HGCzGEv8BjEa8ieuZecoTjq"", ""convertedAmount"": {""amount"": 4.95, ""currency"": ""EUR""}, ""stripeTransferId"": ""tr_1HByV4DbOMDj88Wu8oVLJN7H"", ""stripeBalanceTxId"": ""txn_1HByV4DbOMDj88WuXTzBhQj2"", ""stripePaymentIntentId"": null}]","{}","5f27c15d-26b7-4668-80f0-cb6571cf9faf","5ce2d5f9-85f1-4403-9bf2-b55149f6d58b","5ce2d848-ed6b-46e4-8d89-9764d067c12d","5c9de59b-bbcc-4843-bade-4ed60a5a0261","[]"
"5f27fc96-fc02-4e75-a035-bed1c569531c","payment-expired","mygoldencloset/beta","2020-08-03 12:01:26.604+00","transition/expire-payment","2020-08-03 12:16:36.993+00","[{""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 25.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 25.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/customer-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": 2.5, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 25.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": 10, ""sortPosition"": 2}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": 0.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 25.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": 0.0001, ""sortPosition"": 3}, {""code"": ""line-item/frais-de-port"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 0.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 0.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 4}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -2.75, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 27.5, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -10.0, ""sortPosition"": 5}, {""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": -1, ""reversal"": true, ""lineTotal"": {""amount"": -25.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 25.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 6}, {""code"": ""line-item/customer-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": true, ""lineTotal"": {""amount"": -2.5, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 25.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": -10, ""sortPosition"": 6}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": true, ""lineTotal"": {""amount"": 0.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 25.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": -0.0001, ""sortPosition"": 6}, {""code"": ""line-item/frais-de-port"", ""seats"": null, ""units"": null, ""quantity"": -1, ""reversal"": true, ""lineTotal"": {""amount"": 0.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 0.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 6}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": true, ""lineTotal"": {""amount"": 2.75, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 27.5, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": 10.0, ""sortPosition"": 6}]","[{""id"": ""5f27fc96-eec3-41c0-abcd-5a2708fa7d80"", ""type"": ""payment.type/in"", ""state"": ""payment.in/released"", ""amount"": {""amount"": 27.5, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1HC2M7DbOMDj88Wuw98r4V9W""}]","[{""id"": ""5f27fc96-19b8-4b88-880f-34d566f6b6b2"", ""type"": ""payment.type/out"", ""state"": ""payment.out/cancelled"", ""amount"": {""amount"": 24.75, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": null}]","{}","5f27fc96-6eb6-473c-a873-afc1d28f9cb5","5f27b0e3-28e1-4348-a239-fb4d2b4057c4","5e68e0e7-f6fb-4e50-a538-299f74871625","5e68dd8f-cb3b-4c7a-824c-b22007b75f7a","[]"
